P1 (Pa),T1 (C),MF1 (kg/s),P2 (Pa),T2 (C),MF2 (kg/s),MF leak (kg/s),stroke_level,caso,status_leak,Pos (m),Dia (m),x_L,t (s)
569465.7,-41.76945,36.81381,353584.3,-41.81884,36.81382,0.0,30.0,1.0,0.0,0.0,0.0,0.0,1729.1054
569465.8,-41.76945,36.8134,353584.3,-41.81885,36.8134,0.0,30.0,1.0,0.0,0.0,0.0,0.0,1729.6514
569465.8,-41.76945,36.81299,353584.3,-41.81885,36.81299,0.0,30.0,1.0,0.0,0.0,0.0,0.0,1730.1974
569465.9,-41.76945,36.81258,353584.3,-41.81885,36.81259,0.0,30.0,1.0,0.0,0.0,0.0,0.0,1730.7433
569466.0,-41.76944,36.81219,353584.3,-41.81885,36.8122,0.0,30.0,1.0,0.0,0.0,0.0,0.0,1731.2893
569466.0,-41.76944,36.8118,353584.3,-41.81885,36.811809999999994,0.0,30.0,1.0,0.0,0.0,0.0,0.0,1731.8352
569466.1,-41.76944,36.81142,353584.3,-41.81885,36.81143,0.0,30.0,1.0,0.0,0.0,0.0,0.0,1732.3812
569466.1,-41.76943,36.81105,353584.3,-41.81886,36.81106,0.0,30.0,1.0,0.0,0.0,0.0,0.0,1732.9272
569466.2,-41.76943,36.81069,353584.3,-41.81886,36.8107,0.0,30.0,1.0,0.0,0.0,0.0,0.0,1733.4731
569466.2,-41.76943,36.81033,353584.3,-41.81886,36.810340000000004,0.0,30.0,1.0,0.0,0.0,0.0,0.0,1734.0191
569466.3,-41.76943,36.809979999999996,353584.3,-41.81886,36.80999,0.0,30.0,1.0,0.0,0.0,0.0,0.0,1734.565
569466.3,-41.769420000000004,36.80963,353584.4,-41.81886,36.80964,0.0,30.0,1.0,0.0,0.0,0.0,0.0,1735.111
569466.4,-41.769420000000004,36.8093,353584.4,-41.818870000000004,36.809309999999996,0.0,30.0,1.0,0.0,0.0,0.0,0.0,1735.6570000000002
569466.4,-41.769420000000004,36.80897,353584.4,-41.818870000000004,36.80898,0.0,30.0,1.0,0.0,0.0,0.0,0.0,1736.2029
569466.5,-41.76941,36.808640000000004,353584.4,-41.818870000000004,36.80865,0.0,30.0,1.0,0.0,0.0,0.0,0.0,1736.7489
569466.5,-41.76941,36.80832,353584.4,-41.818870000000004,36.80833,0.0,30.0,1.0,0.0,0.0,0.0,0.0,1737.2948
569466.6,-41.76941,36.808009999999996,353584.4,-41.818870000000004,36.80802,0.0,30.0,1.0,0.0,0.0,0.0,0.0,1737.8408
569466.6,-41.76941,36.8077,353584.4,-41.818870000000004,36.80772,0.0,30.0,1.0,0.0,0.0,0.0,0.0,1738.3868
569466.7,-41.7694,36.8074,353584.4,-41.818870000000004,36.80742,0.0,30.0,1.0,0.0,0.0,0.0,0.0,1738.9327
569466.7,-41.7694,36.807109999999994,353584.4,-41.81888,36.80712,0.0,30.0,1.0,0.0,0.0,0.0,0.0,1739.4787
569466.8,-41.7694,36.80682,353584.4,-41.81888,36.80683,0.0,30.0,1.0,0.0,0.0,0.0,0.0,1740.0246
569466.8,-41.76939,36.8066,353584.4,-41.81888,36.80662,0.0,30.0,1.0,0.0,0.0,0.0,0.0,1740.442
569465.8,-41.76939,36.80641,353584.3,-41.81888,36.806329999999996,-0.000200962,30.0,1.0,1.0,1375.8236,1.31496062992126,0.4510897049180328,1740.9846
569464.6,-41.76939,36.80625,353584.2,-41.81888,36.806020000000004,-0.0004019235,30.0,1.0,1.0,1375.8236,1.31496062992126,0.4510897049180328,1741.5271
569463.6,-41.76939,36.8061,353584.1,-41.81888,36.80567,-0.0006028845,30.0,1.0,1.0,1375.8236,1.31496062992126,0.4510897049180328,1742.0697
569462.9,-41.76938,36.80596,353583.9,-41.81888,36.80529,-0.0008038453999999999,30.0,1.0,1.0,1375.8236,1.31496062992126,0.4510897049180328,1742.6123
569462.6,-41.76938,36.80583,353583.8,-41.81888,36.80489,-0.001004806,30.0,1.0,1.0,1375.8236,1.31496062992126,0.4510897049180328,1743.1548
569462.7,-41.76938,36.80571,353583.8,-41.81889,36.8045,-0.001205768,30.0,1.0,1.0,1375.8236,1.31496062992126,0.4510897049180328,1743.6974
569463.1,-41.76938,36.80559,353583.9,-41.81889,36.80413,-0.00140673,30.0,1.0,1.0,1375.8236,1.31496062992126,0.4510897049180328,1744.2399
569463.5,-41.76937,36.80546,353584.0,-41.81889,36.8038,-0.0016076920000000002,30.0,1.0,1.0,1375.8236,1.31496062992126,0.4510897049180328,1744.7825
569463.8,-41.76937,36.80533,353584.1,-41.81889,36.803490000000004,-0.001808654,30.0,1.0,1.0,1375.8236,1.31496062992126,0.4510897049180328,1745.3251
569464.0,-41.76937,36.8052,353584.1,-41.81889,36.80319,-0.002009616,30.0,1.0,1.0,1375.8236,1.31496062992126,0.4510897049180328,1745.8676
569464.0,-41.76937,36.80508,353584.1,-41.81889,36.80289000000001,-0.002210578,30.0,1.0,1.0,1375.8236,1.31496062992126,0.4510897049180328,1746.4102
569463.8,-41.76936,36.804959999999994,353584.1,-41.81889,36.8026,-0.002411539,30.0,1.0,1.0,1375.8236,1.31496062992126,0.4510897049180328,1746.9528
569463.6,-41.76936,36.80485,353584.0,-41.81889,36.80229,-0.0026125,30.0,1.0,1.0,1375.8236,1.31496062992126,0.4510897049180328,1747.4953
569463.4,-41.76936,36.80474,353584.0,-41.81889,36.80199,-0.00281346,30.0,1.0,1.0,1375.8236,1.31496062992126,0.4510897049180328,1748.0379
569463.2,-41.76936,36.80465,353584.0,-41.81889,36.80167,-0.0030144209999999998,30.0,1.0,1.0,1375.8236,1.31496062992126,0.4510897049180328,1748.5805
569463.2,-41.76936,36.80455,353584.0,-41.81889,36.80137,-0.003215382,30.0,1.0,1.0,1375.8236,1.31496062992126,0.4510897049180328,1749.1229999999998
569463.2,-41.76936,36.80446,353584.0,-41.81889,36.80106,-0.0034163440000000004,30.0,1.0,1.0,1375.8236,1.31496062992126,0.4510897049180328,1749.6656
569463.2,-41.76935,36.80437,353584.0,-41.8189,36.80077,-0.003617305,30.0,1.0,1.0,1375.8236,1.31496062992126,0.4510897049180328,1750.2081
569463.3,-41.76935,36.80429,353584.0,-41.8189,36.80048,-0.003818267,30.0,1.0,1.0,1375.8236,1.31496062992126,0.4510897049180328,1750.7507
569463.3,-41.76935,36.8042,353584.0,-41.8189,36.8002,-0.004019228,30.0,1.0,1.0,1375.8236,1.31496062992126,0.4510897049180328,1751.2933
569463.3,-41.76935,36.80412000000001,353584.0,-41.8189,36.79992,-0.00422019,30.0,1.0,1.0,1375.8236,1.31496062992126,0.4510897049180328,1751.8358
569463.3,-41.76935,36.80404,353584.0,-41.8189,36.79965,-0.004421151,30.0,1.0,1.0,1375.8236,1.31496062992126,0.4510897049180328,1752.3784
569463.2,-41.76935,36.80397,353584.0,-41.8189,36.79938,-0.004622112,30.0,1.0,1.0,1375.8236,1.31496062992126,0.4510897049180328,1752.921
569463.1,-41.76935,36.8039,353584.0,-41.8189,36.79911,-0.004823073,30.0,1.0,1.0,1375.8236,1.31496062992126,0.4510897049180328,1753.4635
569463.1,-41.76935,36.80383,353584.0,-41.8189,36.79884000000001,-0.005024034,30.0,1.0,1.0,1375.8236,1.31496062992126,0.4510897049180328,1754.0061
569463.0,-41.76935,36.80377,353584.0,-41.8189,36.79857,-0.005224995,30.0,1.0,1.0,1375.8236,1.31496062992126,0.4510897049180328,1754.5487
569462.9,-41.76935,36.803709999999995,353584.0,-41.8189,36.79831,-0.005425956,30.0,1.0,1.0,1375.8236,1.31496062992126,0.4510897049180328,1755.0912
569462.9,-41.76935,36.80365,353584.0,-41.8189,36.79805,-0.0056269169999999995,30.0,1.0,1.0,1375.8236,1.31496062992126,0.4510897049180328,1755.6338
569462.9,-41.76935,36.8036,353584.0,-41.8189,36.79779,-0.005827878000000001,30.0,1.0,1.0,1375.8236,1.31496062992126,0.4510897049180328,1756.1763
569462.9,-41.76935,36.80355,353584.0,-41.8189,36.79754000000001,-0.00602884,30.0,1.0,1.0,1375.8236,1.31496062992126,0.4510897049180328,1756.7189
569462.8,-41.76935,36.8035,353584.0,-41.8189,36.797290000000004,-0.006229801,30.0,1.0,1.0,1375.8236,1.31496062992126,0.4510897049180328,1757.2615
569462.8,-41.76935,36.80345,353583.9,-41.8189,36.79705,-0.006430762,30.0,1.0,1.0,1375.8236,1.31496062992126,0.4510897049180328,1757.8039999999999
569462.8,-41.76935,36.80341,353583.9,-41.8189,36.7968,-0.006631723000000001,30.0,1.0,1.0,1375.8236,1.31496062992126,0.4510897049180328,1758.3466
569462.7,-41.76935,36.80337,353583.9,-41.8189,36.79656,-0.006832684,30.0,1.0,1.0,1375.8236,1.31496062992126,0.4510897049180328,1758.8892
569462.7,-41.76935,36.803329999999995,353583.9,-41.8189,36.79632,-0.007033644,30.0,1.0,1.0,1375.8236,1.31496062992126,0.4510897049180328,1759.4317
569462.6,-41.76935,36.803290000000004,353583.9,-41.8189,36.79609,-0.007234605,30.0,1.0,1.0,1375.8236,1.31496062992126,0.4510897049180328,1759.9743
569462.6,-41.76935,36.803259999999995,353583.9,-41.8189,36.79585,-0.0074355659999999985,30.0,1.0,1.0,1375.8236,1.31496062992126,0.4510897049180328,1760.5169
569462.5,-41.76935,36.80323,353583.9,-41.8189,36.79562,-0.007636527,30.0,1.0,1.0,1375.8236,1.31496062992126,0.4510897049180328,1761.0594
569462.5,-41.76935,36.8032,353583.9,-41.8189,36.79539000000001,-0.007837488,30.0,1.0,1.0,1375.8236,1.31496062992126,0.4510897049180328,1761.602
569462.5,-41.76935,36.80317,353583.9,-41.8189,36.795159999999996,-0.008038449,30.0,1.0,1.0,1375.8236,1.31496062992126,0.4510897049180328,1762.1445
569462.4,-41.76935,36.80315,353583.9,-41.8189,36.794940000000004,-0.00823941,30.0,1.0,1.0,1375.8236,1.31496062992126,0.4510897049180328,1762.6871
569462.4,-41.76935,36.803129999999996,353583.9,-41.8189,36.794709999999995,-0.00844037,30.0,1.0,1.0,1375.8236,1.31496062992126,0.4510897049180328,1763.2297
569462.3,-41.76935,36.80311,353583.9,-41.818909999999995,36.79449,-0.008641331,30.0,1.0,1.0,1375.8236,1.31496062992126,0.4510897049180328,1763.7722
569462.3,-41.76936,36.80309000000001,353583.9,-41.818909999999995,36.79428,-0.008842292,30.0,1.0,1.0,1375.8236,1.31496062992126,0.4510897049180328,1764.3148
569462.2,-41.76936,36.80308,353583.9,-41.818909999999995,36.794059999999995,-0.009043252,30.0,1.0,1.0,1375.8236,1.31496062992126,0.4510897049180328,1764.8574
569462.2,-41.76936,36.80307,353583.9,-41.818909999999995,36.79385,-0.009244213000000001,30.0,1.0,1.0,1375.8236,1.31496062992126,0.4510897049180328,1765.3999
569462.2,-41.76936,36.803059999999995,353583.9,-41.818909999999995,36.79363,-0.009445174,30.0,1.0,1.0,1375.8236,1.31496062992126,0.4510897049180328,1765.9425
569462.1,-41.76936,36.80305,353583.9,-41.818909999999995,36.79342000000001,-0.009646134,30.0,1.0,1.0,1375.8236,1.31496062992126,0.4510897049180328,1766.4851
569462.1,-41.76936,36.80304,353583.9,-41.818909999999995,36.79322,-0.009847095,30.0,1.0,1.0,1375.8236,1.31496062992126,0.4510897049180328,1767.0276
569462.0,-41.76937,36.80303,353583.9,-41.818909999999995,36.793009999999995,-0.01004806,30.0,1.0,1.0,1375.8236,1.31496062992126,0.4510897049180328,1767.5702
569462.0,-41.76937,36.80303,353583.9,-41.818909999999995,36.792809999999996,-0.01024902,30.0,1.0,1.0,1375.8236,1.31496062992126,0.4510897049180328,1768.1128
569461.9,-41.76937,36.80303,353583.9,-41.818909999999995,36.792609999999996,-0.01044998,30.0,1.0,1.0,1375.8236,1.31496062992126,0.4510897049180328,1768.6553
569461.9,-41.76937,36.80303,353583.9,-41.818909999999995,36.7924,-0.01065094,30.0,1.0,1.0,1375.8236,1.31496062992126,0.4510897049180328,1769.1979
569461.8,-41.76937,36.80303,353583.9,-41.818909999999995,36.79221,-0.0108519,30.0,1.0,1.0,1375.8236,1.31496062992126,0.4510897049180328,1769.7404
569461.8,-41.76937,36.80304,353583.8,-41.818909999999995,36.79201,-0.01105286,30.0,1.0,1.0,1375.8236,1.31496062992126,0.4510897049180328,1770.283
569462.5,-41.76938,36.80297,353583.7,-41.818909999999995,36.79179,-0.01111176,30.0,1.0,1.0,1375.8236,1.31496062992126,0.4510897049180328,1770.9174
569463.4,-41.76938,36.80291,353583.8,-41.818909999999995,36.79166,-0.01111177,30.0,1.0,1.0,1375.8236,1.31496062992126,0.4510897049180328,1771.2667
569464.5,-41.76938,36.80283,353584.0,-41.818909999999995,36.79154000000001,-0.01111178,30.0,1.0,1.0,1375.8236,1.31496062992126,0.4510897049180328,1771.7208
569465.4,-41.76938,36.80273,353584.2,-41.818909999999995,36.79145,-0.0111118,30.0,1.0,1.0,1375.8236,1.31496062992126,0.4510897049180328,1772.2807
569465.9,-41.76938,36.8026,353584.4,-41.818909999999995,36.79141,-0.0111118,30.0,1.0,1.0,1375.8236,1.31496062992126,0.4510897049180328,1772.8406
569466.0,-41.76938,36.802479999999996,353584.5,-41.818909999999995,36.79137,-0.0111118,30.0,1.0,1.0,1375.8236,1.31496062992126,0.4510897049180328,1773.4005
569465.8,-41.76938,36.80236,353584.4,-41.818909999999995,36.79132,-0.0111118,30.0,1.0,1.0,1375.8236,1.31496062992126,0.4510897049180328,1773.9603
569465.3,-41.76939,36.80225,353584.3,-41.818909999999995,36.79124,-0.01111179,30.0,1.0,1.0,1375.8236,1.31496062992126,0.4510897049180328,1774.5202
569464.8,-41.76939,36.80216,353584.2,-41.818909999999995,36.79114000000001,-0.01111179,30.0,1.0,1.0,1375.8236,1.31496062992126,0.4510897049180328,1775.0801
569464.5,-41.76939,36.80207,353584.1,-41.818909999999995,36.79102,-0.01111178,30.0,1.0,1.0,1375.8236,1.31496062992126,0.4510897049180328,1775.64
569464.4,-41.76939,36.80199,353584.1,-41.818909999999995,36.7909,-0.01111178,30.0,1.0,1.0,1375.8236,1.31496062992126,0.4510897049180328,1776.1999
569464.5,-41.76939,36.8019,353584.1,-41.818909999999995,36.79078,-0.01111178,30.0,1.0,1.0,1375.8236,1.31496062992126,0.4510897049180328,1776.7598
569464.7,-41.76939,36.80182,353584.2,-41.818909999999995,36.79068,-0.01111179,30.0,1.0,1.0,1375.8236,1.31496062992126,0.4510897049180328,1777.3197
569465.0,-41.7694,36.80173,353584.2,-41.818909999999995,36.7906,-0.01111179,30.0,1.0,1.0,1375.8236,1.31496062992126,0.4510897049180328,1777.8795
569465.1,-41.7694,36.80164,353584.2,-41.818909999999995,36.79052,-0.01111179,30.0,1.0,1.0,1375.8236,1.31496062992126,0.4510897049180328,1778.4394
569465.2,-41.7694,36.80155,353584.3,-41.818909999999995,36.79045,-0.01111179,30.0,1.0,1.0,1375.8236,1.31496062992126,0.4510897049180328,1778.9993
569465.2,-41.7694,36.80146,353584.3,-41.818909999999995,36.79037,-0.01111179,30.0,1.0,1.0,1375.8236,1.31496062992126,0.4510897049180328,1779.5592
569465.1,-41.7694,36.80138,353584.2,-41.818909999999995,36.7903,-0.01111179,30.0,1.0,1.0,1375.8236,1.31496062992126,0.4510897049180328,1780.1191
569465.1,-41.7694,36.8013,353584.2,-41.818909999999995,36.79022,-0.01111179,30.0,1.0,1.0,1375.8236,1.31496062992126,0.4510897049180328,1780.6789999999999
569465.0,-41.76941,36.80122,353584.2,-41.818909999999995,36.79014,-0.01111179,30.0,1.0,1.0,1375.8236,1.31496062992126,0.4510897049180328,1781.2389
569465.0,-41.76941,36.80115,353584.2,-41.818909999999995,36.79006,-0.01111179,30.0,1.0,1.0,1375.8236,1.31496062992126,0.4510897049180328,1781.7987
569465.0,-41.76941,36.80108,353584.2,-41.818909999999995,36.78998,-0.01111179,30.0,1.0,1.0,1375.8236,1.31496062992126,0.4510897049180328,1782.3586
569465.0,-41.76941,36.801,353584.2,-41.818909999999995,36.7899,-0.01111179,30.0,1.0,1.0,1375.8236,1.31496062992126,0.4510897049180328,1782.9185
569465.1,-41.76941,36.80093,353584.2,-41.818909999999995,36.78983,-0.01111179,30.0,1.0,1.0,1375.8236,1.31496062992126,0.4510897049180328,1783.4784
569465.1,-41.76941,36.80086,353584.2,-41.818909999999995,36.78976,-0.01111179,30.0,1.0,1.0,1375.8236,1.31496062992126,0.4510897049180328,1784.0383
569465.2,-41.76941,36.80079,353584.2,-41.818909999999995,36.78969,-0.01111179,30.0,1.0,1.0,1375.8236,1.31496062992126,0.4510897049180328,1784.5982
569465.2,-41.769420000000004,36.80072,353584.2,-41.818909999999995,36.789629999999995,-0.01111179,30.0,1.0,1.0,1375.8236,1.31496062992126,0.4510897049180328,1785.1581
569465.2,-41.769420000000004,36.80066,353584.2,-41.818909999999995,36.789559999999994,-0.01111179,30.0,1.0,1.0,1375.8236,1.31496062992126,0.4510897049180328,1785.7179
569465.2,-41.769420000000004,36.80059,353584.2,-41.818909999999995,36.7895,-0.01111179,30.0,1.0,1.0,1375.8236,1.31496062992126,0.4510897049180328,1786.2778
569465.2,-41.769420000000004,36.80053,353584.2,-41.818909999999995,36.789429999999996,-0.01111179,30.0,1.0,1.0,1375.8236,1.31496062992126,0.4510897049180328,1786.8377
569465.2,-41.769420000000004,36.80046,353584.2,-41.818909999999995,36.78937,-0.01111179,30.0,1.0,1.0,1375.8236,1.31496062992126,0.4510897049180328,1787.3976
569465.2,-41.769420000000004,36.8004,353584.2,-41.818909999999995,36.78931,-0.01111179,30.0,1.0,1.0,1375.8236,1.31496062992126,0.4510897049180328,1787.9575
569465.2,-41.769420000000004,36.80034000000001,353584.2,-41.818909999999995,36.78925,-0.01111179,30.0,1.0,1.0,1375.8236,1.31496062992126,0.4510897049180328,1788.5174
569465.2,-41.769420000000004,36.80028,353584.2,-41.818909999999995,36.78919000000001,-0.01111179,30.0,1.0,1.0,1375.8236,1.31496062992126,0.4510897049180328,1789.0773
569465.2,-41.769420000000004,36.80023,353584.2,-41.818909999999995,36.78913,-0.01111179,30.0,1.0,1.0,1375.8236,1.31496062992126,0.4510897049180328,1789.6371
569465.2,-41.769420000000004,36.80017,353584.2,-41.818909999999995,36.78907,-0.01111179,30.0,1.0,1.0,1375.8236,1.31496062992126,0.4510897049180328,1790.197
569465.2,-41.76943,36.80011,353584.2,-41.818909999999995,36.78902,-0.01111179,30.0,1.0,1.0,1375.8236,1.31496062992126,0.4510897049180328,1790.7569
569465.2,-41.76943,36.800059999999995,353584.2,-41.818909999999995,36.788959999999996,-0.01111179,30.0,1.0,1.0,1375.8236,1.31496062992126,0.4510897049180328,1791.3168
569465.2,-41.76943,36.80001,353584.2,-41.818909999999995,36.788909999999994,-0.01111179,30.0,1.0,1.0,1375.8236,1.31496062992126,0.4510897049180328,1791.8767
569465.2,-41.76943,36.79995,353584.2,-41.818909999999995,36.78886,-0.01111179,30.0,1.0,1.0,1375.8236,1.31496062992126,0.4510897049180328,1792.4366
569465.3,-41.76943,36.7999,353584.2,-41.818909999999995,36.78881,-0.01111179,30.0,1.0,1.0,1375.8236,1.31496062992126,0.4510897049180328,1792.9965
569465.3,-41.76943,36.79985,353584.2,-41.818909999999995,36.788759999999996,-0.01111179,30.0,1.0,1.0,1375.8236,1.31496062992126,0.4510897049180328,1793.5563
569465.3,-41.76943,36.7998,353584.2,-41.818909999999995,36.788709999999995,-0.01111179,30.0,1.0,1.0,1375.8236,1.31496062992126,0.4510897049180328,1794.1162
569465.3,-41.76943,36.79976,353584.2,-41.818909999999995,36.78866,-0.01111179,30.0,1.0,1.0,1375.8236,1.31496062992126,0.4510897049180328,1794.6761
569465.3,-41.76943,36.79971,353584.2,-41.818909999999995,36.78861,-0.01111179,30.0,1.0,1.0,1375.8236,1.31496062992126,0.4510897049180328,1795.236
569465.3,-41.76943,36.799659999999996,353584.2,-41.818909999999995,36.78857,-0.01111179,30.0,1.0,1.0,1375.8236,1.31496062992126,0.4510897049180328,1795.7959
569465.3,-41.76943,36.799620000000004,353584.3,-41.818909999999995,36.78852,-0.01111179,30.0,1.0,1.0,1375.8236,1.31496062992126,0.4510897049180328,1796.3558
569465.3,-41.76943,36.79957,353584.3,-41.818909999999995,36.78848,-0.01111179,30.0,1.0,1.0,1375.8236,1.31496062992126,0.4510897049180328,1796.9157
569465.3,-41.76943,36.79953,353584.3,-41.818909999999995,36.78843,-0.01111179,30.0,1.0,1.0,1375.8236,1.31496062992126,0.4510897049180328,1797.4755
569465.3,-41.76943,36.79949000000001,353584.3,-41.818909999999995,36.78839,-0.01111179,30.0,1.0,1.0,1375.8236,1.31496062992126,0.4510897049180328,1798.0354
569465.3,-41.76943,36.799440000000004,353584.3,-41.818909999999995,36.78835,-0.01111179,30.0,1.0,1.0,1375.8236,1.31496062992126,0.4510897049180328,1798.5953
569465.3,-41.76943,36.7994,353584.3,-41.818909999999995,36.788309999999996,-0.01111179,30.0,1.0,1.0,1375.8236,1.31496062992126,0.4510897049180328,1799.1552
569465.3,-41.76944,36.79936,353584.3,-41.818909999999995,36.788270000000004,-0.01111179,30.0,1.0,1.0,1375.8236,1.31496062992126,0.4510897049180328,1799.7151
569465.3,-41.76944,36.79932,353584.3,-41.818909999999995,36.78823,-0.01111179,30.0,1.0,1.0,1375.8236,1.31496062992126,0.4510897049180328,1800.275
569465.4,-41.76944,36.799279999999996,353584.3,-41.818909999999995,36.78819,-0.01111179,30.0,1.0,1.0,1375.8236,1.31496062992126,0.4510897049180328,1800.8349
569465.4,-41.76944,36.79925,353584.3,-41.818909999999995,36.78815,-0.01111179,30.0,1.0,1.0,1375.8236,1.31496062992126,0.4510897049180328,1801.3947
569465.4,-41.76944,36.799209999999995,353584.3,-41.818909999999995,36.788109999999996,-0.01111179,30.0,1.0,1.0,1375.8236,1.31496062992126,0.4510897049180328,1801.9546
569465.4,-41.76944,36.799170000000004,353584.3,-41.818909999999995,36.78808,-0.01111179,30.0,1.0,1.0,1375.8236,1.31496062992126,0.4510897049180328,1802.5145
569465.4,-41.76944,36.79914,353584.3,-41.818909999999995,36.78804,-0.0111118,30.0,1.0,1.0,1375.8236,1.31496062992126,0.4510897049180328,1803.0744
569465.4,-41.76944,36.7991,353584.3,-41.818909999999995,36.788000000000004,-0.0111118,30.0,1.0,1.0,1375.8236,1.31496062992126,0.4510897049180328,1803.6343
569465.4,-41.76944,36.79907,353584.3,-41.818909999999995,36.78797,-0.0111118,30.0,1.0,1.0,1375.8236,1.31496062992126,0.4510897049180328,1804.1942
569465.4,-41.76944,36.79903,353584.3,-41.818909999999995,36.78794,-0.0111118,30.0,1.0,1.0,1375.8236,1.31496062992126,0.4510897049180328,1804.7541
569465.4,-41.76944,36.799,353584.3,-41.818909999999995,36.7879,-0.0111118,30.0,1.0,1.0,1375.8236,1.31496062992126,0.4510897049180328,1805.3139
569465.4,-41.76944,36.798970000000004,353584.3,-41.818909999999995,36.78787,-0.0111118,30.0,1.0,1.0,1375.8236,1.31496062992126,0.4510897049180328,1805.8738
569465.4,-41.76944,36.79893,353584.3,-41.818909999999995,36.78784,-0.0111118,30.0,1.0,1.0,1375.8236,1.31496062992126,0.4510897049180328,1806.4337
569465.4,-41.76944,36.7989,353584.3,-41.818909999999995,36.78781,-0.0111118,30.0,1.0,1.0,1375.8236,1.31496062992126,0.4510897049180328,1806.9936
569465.4,-41.76944,36.79887,353584.3,-41.818909999999995,36.78778,-0.0111118,30.0,1.0,1.0,1375.8236,1.31496062992126,0.4510897049180328,1807.5535
569465.4,-41.76944,36.79884000000001,353584.3,-41.818909999999995,36.78775,-0.0111118,30.0,1.0,1.0,1375.8236,1.31496062992126,0.4510897049180328,1808.1134
569465.4,-41.76944,36.798809999999996,353584.3,-41.818909999999995,36.78772,-0.0111118,30.0,1.0,1.0,1375.8236,1.31496062992126,0.4510897049180328,1808.6733
569465.4,-41.76944,36.79878,353584.3,-41.818909999999995,36.78769000000001,-0.0111118,30.0,1.0,1.0,1375.8236,1.31496062992126,0.4510897049180328,1809.2331
569465.4,-41.76944,36.798759999999994,353584.3,-41.818909999999995,36.787659999999995,-0.0111118,30.0,1.0,1.0,1375.8236,1.31496062992126,0.4510897049180328,1809.793
569465.4,-41.76944,36.79873,353584.3,-41.818909999999995,36.78763,-0.0111118,30.0,1.0,1.0,1375.8236,1.31496062992126,0.4510897049180328,1810.3529
569465.4,-41.76944,36.7987,353584.3,-41.818909999999995,36.78761,-0.0111118,30.0,1.0,1.0,1375.8236,1.31496062992126,0.4510897049180328,1810.9128
569465.4,-41.76944,36.79867,353584.3,-41.818909999999995,36.78758,-0.0111118,30.0,1.0,1.0,1375.8236,1.31496062992126,0.4510897049180328,1811.4727
569465.4,-41.76944,36.79865,353584.3,-41.818909999999995,36.78755,-0.0111118,30.0,1.0,1.0,1375.8236,1.31496062992126,0.4510897049180328,1812.0326
569465.5,-41.76944,36.79862,353584.3,-41.818909999999995,36.78753,-0.0111118,30.0,1.0,1.0,1375.8236,1.31496062992126,0.4510897049180328,1812.5925
569465.5,-41.76944,36.7986,353584.3,-41.81892,36.7875,-0.0111118,30.0,1.0,1.0,1375.8236,1.31496062992126,0.4510897049180328,1813.1523
569465.5,-41.76944,36.79857,353584.3,-41.81892,36.78748,-0.0111118,30.0,1.0,1.0,1375.8236,1.31496062992126,0.4510897049180328,1813.7122
569465.5,-41.76944,36.79855,353584.3,-41.81892,36.78745,-0.0111118,30.0,1.0,1.0,1375.8236,1.31496062992126,0.4510897049180328,1814.2721
569465.5,-41.76944,36.79853,353584.3,-41.81892,36.78743,-0.0111118,30.0,1.0,1.0,1375.8236,1.31496062992126,0.4510897049180328,1814.832
569465.5,-41.76944,36.7985,353584.3,-41.81892,36.787409999999994,-0.0111118,30.0,1.0,1.0,1375.8236,1.31496062992126,0.4510897049180328,1815.3919
569465.5,-41.76944,36.79848,353584.3,-41.81892,36.78738,-0.0111118,30.0,1.0,1.0,1375.8236,1.31496062992126,0.4510897049180328,1815.9518
569465.5,-41.76944,36.79846,353584.3,-41.81892,36.78736,-0.0111118,30.0,1.0,1.0,1375.8236,1.31496062992126,0.4510897049180328,1816.5117
569465.5,-41.76944,36.79844,353584.3,-41.81892,36.78734,-0.0111118,30.0,1.0,1.0,1375.8236,1.31496062992126,0.4510897049180328,1817.0715
569465.5,-41.76944,36.79841,353584.3,-41.81892,36.78732,-0.0111118,30.0,1.0,1.0,1375.8236,1.31496062992126,0.4510897049180328,1817.6314
569465.5,-41.76944,36.79839000000001,353584.3,-41.81892,36.7873,-0.0111118,30.0,1.0,1.0,1375.8236,1.31496062992126,0.4510897049180328,1818.1913
569465.5,-41.76944,36.79837,353584.3,-41.81892,36.787279999999996,-0.0111118,30.0,1.0,1.0,1375.8236,1.31496062992126,0.4510897049180328,1818.7512
569465.5,-41.76944,36.79835,353584.3,-41.81892,36.787259999999996,-0.0111118,30.0,1.0,1.0,1375.8236,1.31496062992126,0.4510897049180328,1819.3111
569465.5,-41.76944,36.79833,353584.3,-41.81892,36.787240000000004,-0.0111118,30.0,1.0,1.0,1375.8236,1.31496062992126,0.4510897049180328,1819.871
569465.5,-41.76944,36.79831,353584.3,-41.81892,36.78722,-0.0111118,30.0,1.0,1.0,1375.8236,1.31496062992126,0.4510897049180328,1820.4309
